path,filename,duration,fps,width,height,resolution,status
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_aug_9250_start_92.50s_end_102.50s_augment.mp4,Vandalism018_x264_clip_1054_aug_9250_start_92.50s_end_102.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism007_x264_clip_1043_aug_1850_start_18.50s_end_28.50s_augment.mp4,Vandalism007_x264_clip_1043_aug_1850_start_18.50s_end_28.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism001_x264_clip_1037_aug_3000_start_30.00s_end_40.00s_augment.mp4,Vandalism001_x264_clip_1037_aug_3000_start_30.00s_end_40.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism022_x264_clip_1058_aug_2100_start_21.00s_end_31.00s_augment.mp4,Vandalism022_x264_clip_1058_aug_2100_start_21.00s_end_31.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism013_x264_clip_1049_0003_start_62.70s_end_72.70s.mp4,Vandalism013_x264_clip_1049_0003_start_62.70s_end_72.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism004_x264_clip_1040_aug_4450_start_44.50s_end_54.50s_augment.mp4,Vandalism004_x264_clip_1040_aug_4450_start_44.50s_end_54.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_0002_start_91.80s_end_101.80s.mp4,Vandalism018_x264_clip_1054_0002_start_91.80s_end_101.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism011_x264_clip_1047_0000_start_34.00s_end_44.00s.mp4,Vandalism011_x264_clip_1047_0000_start_34.00s_end_44.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism012_x264_clip_1048_0006_start_17.40s_end_27.40s.mp4,Vandalism012_x264_clip_1048_0006_start_17.40s_end_27.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_0011_start_99.90s_end_109.90s.mp4,Vandalism018_x264_clip_1054_0011_start_99.90s_end_109.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism045_x264_clip_1081_0007_start_34.30s_end_44.30s.mp4,Vandalism045_x264_clip_1081_0007_start_34.30s_end_44.30s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism002_x264_clip_1038_0011_start_39.90s_end_49.90s.mp4,Vandalism002_x264_clip_1038_0011_start_39.90s_end_49.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism016_x264_clip_1052_0018_start_186.20s_end_193.71s.mp4,Vandalism016_x264_clip_1052_0018_start_186.20s_end_193.71s.mp4,7.53,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism003_x264_clip_1039_0001_start_10.90s_end_20.90s.mp4,Vandalism003_x264_clip_1039_0001_start_10.90s_end_20.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism004_x264_clip_1040_aug_4300_start_43.00s_end_53.00s_augment.mp4,Vandalism004_x264_clip_1040_aug_4300_start_43.00s_end_53.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism022_x264_clip_1058_aug_0750_start_7.50s_end_17.50s_augment.mp4,Vandalism022_x264_clip_1058_aug_0750_start_7.50s_end_17.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism011_x264_clip_1047_aug_4050_start_40.50s_end_50.50s_augment.mp4,Vandalism011_x264_clip_1047_aug_4050_start_40.50s_end_50.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism007_x264_clip_1043_0007_start_19.30s_end_29.30s.mp4,Vandalism007_x264_clip_1043_0007_start_19.30s_end_29.30s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism010_x264_clip_1046_0004_start_73.60s_end_83.60s.mp4,Vandalism010_x264_clip_1046_0004_start_73.60s_end_83.60s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism001_x264_clip_1037_0003_start_27.70s_end_37.70s.mp4,Vandalism001_x264_clip_1037_0003_start_27.70s_end_37.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism004_x264_clip_1040_0003_start_37.70s_end_47.70s.mp4,Vandalism004_x264_clip_1040_0003_start_37.70s_end_47.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism023_x264_clip_1059_0000_start_170.00s_end_180.00s.mp4,Vandalism023_x264_clip_1059_0000_start_170.00s_end_180.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism050_x264_clip_1086_0001_start_1.90s_end_11.90s.mp4,Vandalism050_x264_clip_1086_0001_start_1.90s_end_11.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism017_x264_clip_1053_aug_1200_start_12.00s_end_22.00s_augment.mp4,Vandalism017_x264_clip_1053_aug_1200_start_12.00s_end_22.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism043_x264_clip_1079_0000_start_0.00s_end_10.00s.mp4,Vandalism043_x264_clip_1079_0000_start_0.00s_end_10.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism001_x264_clip_1037_0017_start_40.30s_end_47.80s.mp4,Vandalism001_x264_clip_1037_0017_start_40.30s_end_47.80s.mp4,7.53,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism024_x264_clip_1060_0003_start_27.70s_end_33.48s.mp4,Vandalism024_x264_clip_1060_0003_start_27.70s_end_33.48s.mp4,5.8,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism019_x264_clip_1055_aug_3150_start_31.50s_end_41.50s_augment.mp4,Vandalism019_x264_clip_1055_aug_3150_start_31.50s_end_41.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism025_x264_clip_1061_0004_start_18.60s_end_28.60s.mp4,Vandalism025_x264_clip_1061_0004_start_18.60s_end_28.60s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism015_x264_clip_1051_aug_8450_start_84.50s_end_94.50s_augment.mp4,Vandalism015_x264_clip_1051_aug_8450_start_84.50s_end_94.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism012_x264_clip_1048_0005_start_16.50s_end_26.50s.mp4,Vandalism012_x264_clip_1048_0005_start_16.50s_end_26.50s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism008_x264_clip_1044_aug_10600_start_106.00s_end_116.00s_augment.mp4,Vandalism008_x264_clip_1044_aug_10600_start_106.00s_end_116.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_aug_9750_start_97.50s_end_107.50s_augment.mp4,Vandalism018_x264_clip_1054_aug_9750_start_97.50s_end_107.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism016_x264_clip_1052_aug_17200_start_172.00s_end_182.00s_augment.mp4,Vandalism016_x264_clip_1052_aug_17200_start_172.00s_end_182.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism021_x264_clip_1057_aug_1500_start_15.00s_end_25.00s_augment.mp4,Vandalism021_x264_clip_1057_aug_1500_start_15.00s_end_25.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism023_x264_clip_1059_0006_start_175.40s_end_185.40s.mp4,Vandalism023_x264_clip_1059_0006_start_175.40s_end_185.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism039_x264_clip_1075_0001_start_15.90s_end_25.90s.mp4,Vandalism039_x264_clip_1075_0001_start_15.90s_end_25.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism001_x264_clip_1037_0023_start_45.70s_end_47.80s.mp4,Vandalism001_x264_clip_1037_0023_start_45.70s_end_47.80s.mp4,2.13,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism001_x264_clip_1037_0016_start_39.40s_end_47.80s.mp4,Vandalism001_x264_clip_1037_0016_start_39.40s_end_47.80s.mp4,8.43,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism037_x264_clip_1073_0015_start_23.50s_end_33.50s.mp4,Vandalism037_x264_clip_1073_0015_start_23.50s_end_33.50s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism006_x264_clip_1042_0011_start_9.90s_end_19.90s.mp4,Vandalism006_x264_clip_1042_0011_start_9.90s_end_19.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism007_x264_clip_1043_aug_2100_start_21.00s_end_31.00s_augment.mp4,Vandalism007_x264_clip_1043_aug_2100_start_21.00s_end_31.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism049_x264_clip_1085_0016_start_15.40s_end_25.40s.mp4,Vandalism049_x264_clip_1085_0016_start_15.40s_end_25.40s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism034_x264_clip_1070_0002_start_36.80s_end_46.80s.mp4,Vandalism034_x264_clip_1070_0002_start_36.80s_end_46.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism015_x264_clip_1051_aug_8600_start_86.00s_end_96.00s_augment.mp4,Vandalism015_x264_clip_1051_aug_8600_start_86.00s_end_96.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism048_x264_clip_1084_0003_start_102.70s_end_112.70s.mp4,Vandalism048_x264_clip_1084_0003_start_102.70s_end_112.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism015_x264_clip_1051_0006_start_70.40s_end_80.40s.mp4,Vandalism015_x264_clip_1051_0006_start_70.40s_end_80.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism017_x264_clip_1053_0006_start_13.40s_end_23.40s.mp4,Vandalism017_x264_clip_1053_0006_start_13.40s_end_23.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism008_x264_clip_1044_aug_11050_start_110.50s_end_120.50s_augment.mp4,Vandalism008_x264_clip_1044_aug_11050_start_110.50s_end_120.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism004_x264_clip_1040_aug_4800_start_48.00s_end_58.00s_augment.mp4,Vandalism004_x264_clip_1040_aug_4800_start_48.00s_end_58.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism033_x264_clip_1069_0022_start_29.80s_end_39.80s.mp4,Vandalism033_x264_clip_1069_0022_start_29.80s_end_39.80s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism023_x264_clip_1059_0019_start_187.10s_end_197.10s.mp4,Vandalism023_x264_clip_1059_0019_start_187.10s_end_197.10s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism005_x264_clip_1041_0011_start_29.90s_end_39.90s.mp4,Vandalism005_x264_clip_1041_0011_start_29.90s_end_39.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism045_x264_clip_1081_0008_start_35.20s_end_45.20s.mp4,Vandalism045_x264_clip_1081_0008_start_35.20s_end_45.20s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism050_x264_clip_1086_0008_start_8.20s_end_18.20s.mp4,Vandalism050_x264_clip_1086_0008_start_8.20s_end_18.20s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism021_x264_clip_1057_aug_1400_start_14.00s_end_24.00s_augment.mp4,Vandalism021_x264_clip_1057_aug_1400_start_14.00s_end_24.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism045_x264_clip_1081_0000_start_28.00s_end_38.00s.mp4,Vandalism045_x264_clip_1081_0000_start_28.00s_end_38.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism045_x264_clip_1081_0001_start_28.90s_end_38.90s.mp4,Vandalism045_x264_clip_1081_0001_start_28.90s_end_38.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism049_x264_clip_1085_0003_start_3.70s_end_13.70s.mp4,Vandalism049_x264_clip_1085_0003_start_3.70s_end_13.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism005_x264_clip_1041_0001_start_20.90s_end_30.90s.mp4,Vandalism005_x264_clip_1041_0001_start_20.90s_end_30.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism008_x264_clip_1044_0012_start_110.80s_end_120.80s.mp4,Vandalism008_x264_clip_1044_0012_start_110.80s_end_120.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism040_x264_clip_1076_0005_start_5.00s_end_15.00s.mp4,Vandalism040_x264_clip_1076_0005_start_5.00s_end_15.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism050_x264_clip_1086_0013_start_12.70s_end_22.70s.mp4,Vandalism050_x264_clip_1086_0013_start_12.70s_end_22.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_0006_start_95.40s_end_105.40s.mp4,Vandalism018_x264_clip_1054_0006_start_95.40s_end_105.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism031_x264_clip_1067_0009_start_18.10s_end_28.10s.mp4,Vandalism031_x264_clip_1067_0009_start_18.10s_end_28.10s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism041_x264_clip_1077_0022_start_34.80s_end_44.80s.mp4,Vandalism041_x264_clip_1077_0022_start_34.80s_end_44.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism030_x264_clip_1066_0020_start_28.00s_end_38.00s.mp4,Vandalism030_x264_clip_1066_0020_start_28.00s_end_38.00s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism006_x264_clip_1042_0016_start_14.40s_end_24.40s.mp4,Vandalism006_x264_clip_1042_0016_start_14.40s_end_24.40s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_aug_10650_start_106.50s_end_116.50s_augment.mp4,Vandalism018_x264_clip_1054_aug_10650_start_106.50s_end_116.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism016_x264_clip_1052_0006_start_175.40s_end_185.40s.mp4,Vandalism016_x264_clip_1052_0006_start_175.40s_end_185.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism029_x264_clip_1065_0002_start_1.80s_end_11.80s.mp4,Vandalism029_x264_clip_1065_0002_start_1.80s_end_11.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism007_x264_clip_1043_aug_1800_start_18.00s_end_28.00s_augment.mp4,Vandalism007_x264_clip_1043_aug_1800_start_18.00s_end_28.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism016_x264_clip_1052_aug_17500_start_175.00s_end_185.00s_augment.mp4,Vandalism016_x264_clip_1052_aug_17500_start_175.00s_end_185.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism013_x264_clip_1049_0008_start_67.20s_end_77.20s.mp4,Vandalism013_x264_clip_1049_0008_start_67.20s_end_77.20s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism009_x264_clip_1045_aug_2100_start_21.00s_end_31.00s_augment.mp4,Vandalism009_x264_clip_1045_aug_2100_start_21.00s_end_31.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism003_x264_clip_1039_aug_2000_start_20.00s_end_30.00s_augment.mp4,Vandalism003_x264_clip_1039_aug_2000_start_20.00s_end_30.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism008_x264_clip_1044_0015_start_113.50s_end_123.50s.mp4,Vandalism008_x264_clip_1044_0015_start_113.50s_end_123.50s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism006_x264_clip_1042_0005_start_4.50s_end_14.50s.mp4,Vandalism006_x264_clip_1042_0005_start_4.50s_end_14.50s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism043_x264_clip_1079_0009_start_8.10s_end_18.10s.mp4,Vandalism043_x264_clip_1079_0009_start_8.10s_end_18.10s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism020_x264_clip_1056_aug_1900_start_19.00s_end_29.00s_augment.mp4,Vandalism020_x264_clip_1056_aug_1900_start_19.00s_end_29.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism025_x264_clip_1061_0013_start_26.70s_end_36.70s.mp4,Vandalism025_x264_clip_1061_0013_start_26.70s_end_36.70s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism003_x264_clip_1039_0000_start_10.00s_end_20.00s.mp4,Vandalism003_x264_clip_1039_0000_start_10.00s_end_20.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism029_x264_clip_1065_0008_start_7.20s_end_15.21s.mp4,Vandalism029_x264_clip_1065_0008_start_7.20s_end_15.21s.mp4,8.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism011_x264_clip_1047_aug_3450_start_34.50s_end_44.50s_augment.mp4,Vandalism011_x264_clip_1047_aug_3450_start_34.50s_end_44.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism042_x264_clip_1078_0001_start_65.90s_end_75.90s.mp4,Vandalism042_x264_clip_1078_0001_start_65.90s_end_75.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism030_x264_clip_1066_0009_start_18.10s_end_28.10s.mp4,Vandalism030_x264_clip_1066_0009_start_18.10s_end_28.10s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism021_x264_clip_1057_0014_start_12.60s_end_22.60s.mp4,Vandalism021_x264_clip_1057_0014_start_12.60s_end_22.60s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism010_x264_clip_1046_0005_start_74.50s_end_84.50s.mp4,Vandalism010_x264_clip_1046_0005_start_74.50s_end_84.50s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism020_x264_clip_1056_aug_2350_start_23.50s_end_33.50s_augment.mp4,Vandalism020_x264_clip_1056_aug_2350_start_23.50s_end_33.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism014_x264_clip_1050_0000_start_2.00s_end_12.00s.mp4,Vandalism014_x264_clip_1050_0000_start_2.00s_end_12.00s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism020_x264_clip_1056_0002_start_16.80s_end_26.80s.mp4,Vandalism020_x264_clip_1056_0002_start_16.80s_end_26.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism002_x264_clip_1038_aug_3200_start_32.00s_end_42.00s_augment.mp4,Vandalism002_x264_clip_1038_aug_3200_start_32.00s_end_42.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_aug_10150_start_101.50s_end_111.50s_augment.mp4,Vandalism018_x264_clip_1054_aug_10150_start_101.50s_end_111.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism036_x264_clip_1072_0003_start_17.70s_end_27.70s.mp4,Vandalism036_x264_clip_1072_0003_start_17.70s_end_27.70s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism033_x264_clip_1069_0020_start_28.00s_end_38.00s.mp4,Vandalism033_x264_clip_1069_0020_start_28.00s_end_38.00s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism027_x264_clip_1063_0002_start_6.80s_end_16.80s.mp4,Vandalism027_x264_clip_1063_0002_start_6.80s_end_16.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism006_x264_clip_1042_0002_start_1.80s_end_11.80s.mp4,Vandalism006_x264_clip_1042_0002_start_1.80s_end_11.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism015_x264_clip_1051_aug_7800_start_78.00s_end_88.00s_augment.mp4,Vandalism015_x264_clip_1051_aug_7800_start_78.00s_end_88.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism006_x264_clip_1042_aug_0350_start_3.50s_end_13.50s_augment.mp4,Vandalism006_x264_clip_1042_aug_0350_start_3.50s_end_13.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism018_x264_clip_1054_aug_9300_start_93.00s_end_103.00s_augment.mp4,Vandalism018_x264_clip_1054_aug_9300_start_93.00s_end_103.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism043_x264_clip_1079_0014_start_12.60s_end_22.60s.mp4,Vandalism043_x264_clip_1079_0014_start_12.60s_end_22.60s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism028_x264_clip_1064_0004_start_73.60s_end_83.60s.mp4,Vandalism028_x264_clip_1064_0004_start_73.60s_end_83.60s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism007_x264_clip_1043_0006_start_18.40s_end_28.40s.mp4,Vandalism007_x264_clip_1043_0006_start_18.40s_end_28.40s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism022_x264_clip_1058_aug_1950_start_19.50s_end_29.50s_augment.mp4,Vandalism022_x264_clip_1058_aug_1950_start_19.50s_end_29.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism041_x264_clip_1077_0004_start_18.60s_end_28.60s.mp4,Vandalism041_x264_clip_1077_0004_start_18.60s_end_28.60s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism008_x264_clip_1044_aug_10500_start_105.00s_end_115.00s_augment.mp4,Vandalism008_x264_clip_1044_aug_10500_start_105.00s_end_115.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism037_x264_clip_1073_0018_start_26.20s_end_36.20s.mp4,Vandalism037_x264_clip_1073_0018_start_26.20s_end_36.20s.mp4,10.03,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism031_x264_clip_1067_0021_start_28.90s_end_38.90s.mp4,Vandalism031_x264_clip_1067_0021_start_28.90s_end_38.90s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism010_x264_clip_1046_0002_start_71.80s_end_81.80s.mp4,Vandalism010_x264_clip_1046_0002_start_71.80s_end_81.80s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism013_x264_clip_1049_aug_6250_start_62.50s_end_72.50s_augment.mp4,Vandalism013_x264_clip_1049_aug_6250_start_62.50s_end_72.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism008_x264_clip_1044_aug_10150_start_101.50s_end_111.50s_augment.mp4,Vandalism008_x264_clip_1044_aug_10150_start_101.50s_end_111.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism015_x264_clip_1051_aug_8150_start_81.50s_end_91.50s_augment.mp4,Vandalism015_x264_clip_1051_aug_8150_start_81.50s_end_91.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism002_x264_clip_1038_0007_start_36.30s_end_46.30s.mp4,Vandalism002_x264_clip_1038_0007_start_36.30s_end_46.30s.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism016_x264_clip_1052_aug_17850_start_178.50s_end_188.50s_augment.mp4,Vandalism016_x264_clip_1052_aug_17850_start_178.50s_end_188.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism019_x264_clip_1055_aug_3200_start_32.00s_end_42.00s_augment.mp4,Vandalism019_x264_clip_1055_aug_3200_start_32.00s_end_42.00s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism015_x264_clip_1051_aug_8050_start_80.50s_end_90.50s_augment.mp4,Vandalism015_x264_clip_1051_aug_8050_start_80.50s_end_90.50s_augment.mp4,10.0,30.0,320,240,320x240,OK
../UCF_MERGED/Abnormal/Vandalism/Vandalism003_x264_clip_1039_0008_start_17.20s_end_27.20s.mp4,Vandalism003_x264_clip_1039_0008_start_17.20s_end_27.20s.mp4,10.0,30.0,320,240,320x240,OK
